,label,video_name
355,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson051_x264.mp4
1013,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos135_x264.mp4
1804,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse032_x264.mp4
681,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_914_x264.mp4
883,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos330_x264.mp4
736,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos270_x264.mp4
1563,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery142_x264.mp4
1864,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting040_x264.mp4
1869,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting011_x264.mp4
1689,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing080_x264.mp4
1200,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_900_x264.mp4
1077,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos078_x264.mp4
95,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents120_x264.mp4
1341,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos625_x264.mp4
1881,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting008_x264.mp4
1666,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing060_x264.mp4
863,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos584_x264.mp4
1138,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos546_x264.mp4
349,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting007_x264.mp4
1588,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery117_x264.mp4
761,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_196_x264.mp4
1372,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos190_x264.mp4
508,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos414_x264.mp4
616,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos761_x264.mp4
354,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson020_x264.mp4
238,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism031_x264.mp4
1633,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing057_x264.mp4
236,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism048_x264.mp4
1519,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery023_x264.mp4
1638,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing078_x264.mp4
1647,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing021_x264.mp4
208,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism012_x264.mp4
885,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos675_x264.mp4
1484,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery038_x264.mp4
1449,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting022_x264.mp4
1771,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary070_x264.mp4
997,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos383_x264.mp4
1017,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos243_x264.mp4
409,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion024_x264.mp4
391,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson037_x264.mp4
1111,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos523_x264.mp4
767,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos690_x264.mp4
1065,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos795_x264.mp4
1407,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting028_x264.mp4
1248,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos391_x264.mp4
1493,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery003_x264.mp4
1405,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting043_x264.mp4
1768,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary081_x264.mp4
1605,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing051_x264.mp4
420,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion008_x264.mp4
244,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism008_x264.mp4
645,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_907_x264.mp4
547,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos806_x264.mp4
1247,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos040_x264.mp4
540,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos840_x264.mp4
930,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos406_x264.mp4
620,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos278_x264.mp4
966,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos741_x264.mp4
1020,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos020_x264.mp4
387,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson011_x264.mp4
1697,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing068_x264.mp4
1323,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos823_x264.mp4
1082,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos316_x264.mp4
1282,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos308_x264.mp4
576,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos185_x264.mp4
222,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism027_x264.mp4
798,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos420_x264.mp4
1194,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos264_x264.mp4
266,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest044_x264.mp4
139,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents130_x264.mp4
1378,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos378_x264.mp4
1893,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting027_x264.mp4
1271,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos353_x264.mp4
304,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting026_x264.mp4
1688,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing047_x264.mp4
182,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault001_x264.mp4
1052,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos176_x264.mp4
849,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos037_x264.mp4
522,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos120_x264.mp4
410,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion007_x264.mp4
768,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_868_x264.mp4
1356,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos479_x264.mp4
1561,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery132_x264.mp4
115,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents054_x264.mp4
72,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents011_x264.mp4
513,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos568_x264.mp4
1463,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery108_x264.mp4
497,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos076_x264.mp4
1458,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery080_x264.mp4
719,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_129_x264.mp4
1309,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos234_x264.mp4
220,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism003_x264.mp4
1583,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery044_x264.mp4
77,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents085_x264.mp4
104,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents141_x264.mp4
516,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos153_x264.mp4
1144,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos026_x264.mp4
563,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos826_x264.mp4
1546,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery134_x264.mp4
988,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos460_x264.mp4
1395,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_893_x264.mp4
345,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting010_x264.mp4
1253,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos654_x264.mp4
1469,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery010_x264.mp4
1443,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting019_x264.mp4
1025,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos156_x264.mp4
1661,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing035_x264.mp4
1066,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos221_x264.mp4
197,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault016_x264.mp4
247,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism041_x264.mp4
1123,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos226_x264.mp4
655,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_872_x264.mp4
58,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents101_x264.mp4
1049,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos572_x264.mp4
1817,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse020_x264.mp4
313,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting028_x264.mp4
136,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents049_x264.mp4
419,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion019_x264.mp4
1246,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_888_x264.mp4
1095,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos510_x264.mp4
216,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism009_x264.mp4
561,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos505_x264.mp4
1145,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos737_x264.mp4
1678,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing107_x264.mp4
783,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos211_x264.mp4
280,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest013_x264.mp4
793,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos242_x264.mp4
1713,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary014_x264.mp4
1630,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing098_x264.mp4
117,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents151_x264.mp4
920,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos590_x264.mp4
1495,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery053_x264.mp4
882,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos124_x264.mp4
194,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault044_x264.mp4
961,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos802_x264.mp4
19,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents026_x264.mp4
827,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos343_x264.mp4
67,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents017_x264.mp4
1478,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery017_x264.mp4
1257,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos359_x264.mp4
133,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents080_x264.mp4
717,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos380_x264.mp4
1503,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery128_x264.mp4
146,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents089_x264.mp4
805,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos035_x264.mp4
1488,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery096_x264.mp4
1836,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse038_x264.mp4
686,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos837_x264.mp4
479,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos396_x264.mp4
760,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos416_x264.mp4
1695,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing084_x264.mp4
478,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos219_x264.mp4
1198,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos160_x264.mp4
257,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest021_x264.mp4
324,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting054_x264.mp4
856,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_352_x264.mp4
1059,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos113_x264.mp4
1737,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary026_x264.mp4
1276,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos062_x264.mp4
1299,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos409_x264.mp4
258,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest009_x264.mp4
1899,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting010_x264.mp4
1504,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery119_x264.mp4
1440,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting054_x264.mp4
1212,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos789_x264.mp4
114,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents046_x264.mp4
914,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos600_x264.mp4
46,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents124_x264.mp4
423,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion037_x264.mp4
1888,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting042_x264.mp4
600,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos529_x264.mp4
524,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos463_x264.mp4
1016,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos165_x264.mp4
1266,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos385_x264.mp4
1811,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse013_x264.mp4
1857,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting051_x264.mp4
242,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism037_x264.mp4
1408,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting003_x264.mp4
983,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos174_x264.mp4
1101,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos276_x264.mp4
210,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism043_x264.mp4
1350,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos543_x264.mp4
974,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos753_x264.mp4
1762,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary046_x264.mp4
267,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest007_x264.mp4
361,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson053_x264.mp4
1298,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos554_x264.mp4
1685,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing104_x264.mp4
480,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos432_x264.mp4
98,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents015_x264.mp4
198,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault050_x264.mp4
1083,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos374_x264.mp4
119,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents050_x264.mp4
649,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos602_x264.mp4
1348,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_875_x264.mp4
1339,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos443_x264.mp4
1657,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing065_x264.mp4
432,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion051_x264.mp4
1289,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos709_x264.mp4
283,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest039_x264.mp4
1330,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos746_x264.mp4
526,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos571_x264.mp4
1602,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing031_x264.mp4
1732,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary030_x264.mp4
1827,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse029_x264.mp4
1650,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing036_x264.mp4
935,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos509_x264.mp4
415,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion010_x264.mp4
1897,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting035_x264.mp4
97,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents133_x264.mp4
1385,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos065_x264.mp4
1296,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos677_x264.mp4
165,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault048_x264.mp4
1578,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery022_x264.mp4
22,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents066_x264.mp4
1236,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos115_x264.mp4
416,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion015_x264.mp4
710,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos549_x264.mp4
530,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos001_x264.mp4
534,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos581_x264.mp4
1355,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos485_x264.mp4
431,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion050_x264.mp4
122,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents118_x264.mp4
29,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents121_x264.mp4
1693,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing030_x264.mp4
621,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos459_x264.mp4
1251,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos433_x264.mp4
1038,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos450_x264.mp4
1287,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos201_x264.mp4
1238,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos283_x264.mp4
957,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos334_x264.mp4
51,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents105_x264.mp4
1315,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos194_x264.mp4
1211,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos481_x264.mp4
1022,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos107_x264.mp4
188,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault004_x264.mp4
788,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos919_x264.mp4
135,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents022_x264.mp4
1134,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos366_x264.mp4
1436,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting038_x264.mp4
570,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos754_x264.mp4
225,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism044_x264.mp4
847,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_401_x264.mp4
61,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents048_x264.mp4
943,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos451_x264.mp4
1119,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos508_x264.mp4
13,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents147_x264.mp4
1279,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos215_x264.mp4
287,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest026_x264.mp4
733,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos376_x264.mp4
1328,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos813_x264.mp4
808,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos228_x264.mp4
1210,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos261_x264.mp4
1427,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting007_x264.mp4
292,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest048_x264.mp4
1522,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery074_x264.mp4
936,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos482_x264.mp4
1834,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse037_x264.mp4
557,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos187_x264.mp4
764,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_247_x264.mp4
1710,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary015_x264.mp4
671,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos038_x264.mp4
700,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos327_x264.mp4
